88,401	0,3525	-246	NAN
88,501	0,324	-234	NAN
88,601	0,279	-214,5	NAN
88,701	0,2205	-188	NAN
88,801	0,1665	-161	NAN
88,901	0,1515	-150	NAN
89,001	0,0975	-130	NAN
89,101	0,036	-99	NAN
89,201	0,003	-81	NAN
89,301	0	-72	NAN
89,401	-0,0015	-68	NAN
89,501	-0,003	-66,5	NAN
89,601	0	-65,5	NAN
89,701	0	-64,5	NAN
89,801	-0,0015	-64	NAN
89,901	-0,0015	-64	NAN
90,001	-0,0015	-63,5	NAN
90,101	0,0015	-63,5	NAN
90,201	-0,0015	-63	NAN
90,301	0	-63	NAN
90,401	0	-63	NAN
90,501	0	-63	NAN
90,601	0	-62,5	NAN
90,701	0,0015	-62,5	NAN
90,801	0	-62,5	NAN
90,901	-0,0015	-63	NAN
91,001	0	-63	NAN
91,101	-0,0015	-62,5	NAN
91,201	0	-62,5	NAN
91,301	-0,0015	-63	NAN
91,401	0	-63	NAN
91,501	-0,0015	-62,5	NAN
91,601	0	-62,5	NAN
91,701	0,0015	-62,5	NAN
91,801	-0,0015	-63	NAN
91,901	0	-62,5	NAN
92,001	0	-62,5	NAN
92,101	0	-62,5	NAN
92,201	0	-62,5	NAN
92,301	0,0015	-62,5	NAN
92,401	0	-62,5	NAN
92,501	0	-62,5	NAN
92,601	0	-62,5	NAN
92,701	0	-62,5	NAN
92,801	0,0015	-63	NAN
92,901	-0,0015	-62,5	NAN
93,001	0	-63	NAN
93,101	0,0015	-62,5	NAN
93,201	0	-62,5	NAN
93,301	0,0015	-62,5	NAN
93,401	0	-62,5	NAN
93,501	0,0015	-63	NAN
93,601	0	-62,5	NAN
93,701	0	-62,5	NAN
93,801	0	-62,5	NAN
93,901	0,0015	-62,5	NAN
94,001	0	-62,5	NAN
94,101	0	-63	NAN
94,201	0	-62,5	NAN
94,301	0	-63	NAN
94,401	0,0015	-62,5	NAN
94,501	0	-63	NAN
94,601	0	-62,5	NAN
94,701	0	-63	NAN
94,801	0,0015	-63	NAN
94,901	0	-62,5	NAN
95,001	0	-62,5	NAN
95,101	0,0015	-62,5	NAN
95,201	0	-63	NAN
95,301	0,0015	-63	NAN
95,401	0,0015	-62,5	NAN
95,501	0	-62,5	NAN
95,601	0	-62,5	NAN
95,701	0	-62,5	NAN
95,801	0	-62,5	NAN
95,901	0	-62,5	NAN
96,001	0	-62,5	NAN
96,101	0,0015	-63	NAN
96,201	-0,0015	-62,5	NAN
96,301	0	-62,5	NAN
96,401	0	-62,5	NAN
96,501	0	-62,5	NAN
96,601	0	-62,5	NAN
96,701	0,0015	-62,5	NAN
96,801	0	-63	NAN
96,901	0	-62,5	NAN
97,001	0	-62,5	NAN
97,101	0	-62,5	NAN
97,201	0	-63	NAN
97,301	0	-62,5	NAN
97,401	0	-62,5	NAN
97,501	-0,0015	-62,5	NAN
97,601	0	-63	NAN
97,701	0	-63	NAN
97,801	0	-63	NAN
97,901	0	-62,5	NAN
98,001	0	-62,5	NAN
98,101	0	-62,5	NAN
98,201	0	-62,5	NAN
98,301	0,0015	-62,5	NAN
98,401	0	-63	NAN
98,501	0,0015	-63	NAN
98,601	-0,0015	-62,5	NAN
98,701	0	-62,5	NAN
98,801	0	-63	NAN
98,901	-0,0015	-62,5	NAN
99,001	0	-62,5	NAN
99,101	-0,0015	-62,5	NAN
99,201	0	-63	NAN
99,301	0	-62,5	NAN
99,401	0	-62,5	NAN
99,501	0	-62,5	NAN
99,601	0	-63	NAN
99,701	0	-63	NAN
99,801	0	-62,5	NAN
99,901	0,003	-63	NAN
100,001	0	-62,5	NAN
100,101	-0,0015	-62,5	NAN
100,201	-0,0015	-62,5	NAN
100,301	0	-62,5	NAN
100,401	-0,03	-56,5	NAN
100,501	-0,051	-49	NAN
100,601	-0,0795	-37	NAN
100,701	-0,1155	-19,5	NAN
100,801	-0,138	-9	NAN
100,901	-0,156	1	NAN
101,001	-0,1785	12,5	NAN
101,101	-0,2055	24,5	NAN
101,201	-0,2325	37,5	NAN
101,301	-0,258	49	NAN
101,401	-0,2865	63	NAN
101,501	-0,2925	69,5	NAN
101,601	-0,3075	76	NAN
101,701	-0,3405	88	NAN
101,801	-0,369	101	NAN
101,901	-0,396	114,5	NAN
102,001	-0,4095	123	NAN
102,101	-0,429	132	NAN
102,201	-0,4605	145	NAN
102,301	-0,4875	158	NAN
102,401	-0,516	170	NAN
102,501	-0,5625	188,5	NAN
102,601	-0,6015	205	NAN
102,701	-0,6495	224,5	NAN
102,801	-0,6855	243	NAN
102,901	-0,711	256	NAN
103,001	-0,75	273,5	NAN
103,101	-0,7875	290,5	NAN
103,201	-0,8235	305	NAN
103,301	-0,837	315	NAN
103,401	-0,873	328	NAN
103,501	-0,9045	341,5	NAN
103,601	-0,933	354,5	NAN
103,701	-0,975	371	NAN
103,801	-0,9975	383	NAN
103,901	-1,038	396,5	NAN
104,001	-1,0755	412,5	NAN
104,101	-1,098	424	NAN
104,201	-1,134	437,5	NAN
104,301	-1,1655	449,5	NAN
104,401	-1,203	464,5	NAN
104,501	-1,2315	476,5	NAN
104,601	-1,2795	492,5	NAN
104,701	-1,302	505	NAN
104,801	-1,326	513,5	NAN
104,901	-1,3665	527,5	NAN
105,001	-1,3905	538	NAN
105,101	-1,428	550	NAN
105,201	-1,473	565,5	NAN
105,301	-1,5165	579,5	NAN
105,401	-1,542	589,5	NAN
105,501	-1,563	598,5	NAN
105,601	-1,5945	609,5	NAN
105,701	-1,62	617	NAN
105,801	-1,6875	633,5	NAN
105,901	-1,7475	652	NAN
106,001	-1,782	666	NAN
106,101	-1,812	677	NAN
106,201	-1,8165	682,5	NAN
106,301	-1,83	687	NAN
106,401	-1,8345	689,5	NAN
106,501	-1,806	688,5	NAN
106,601	-1,8105	688	NAN
106,701	-1,8135	688	NAN
106,801	-1,8225	689,5	NAN
106,901	-1,8585	693,5	NAN
107,001	-1,944	712	NAN
107,101	-1,974	724,5	NAN
107,201	-2,0235	737,5	NAN
107,301	-2,067	749,5	NAN
107,401	-2,106	761,5	NAN
107,501	-2,1315	769,5	NAN
107,601	-2,1525	777	NAN
107,701	-2,1705	782,5	NAN
107,801	-2,181	786	NAN
107,901	-2,2065	792	NAN
108,001	-2,2245	797	NAN
108,101	-2,253	804	NAN
108,201	-2,2635	807,5	NAN
108,301	-2,271	810	NAN
108,401	-2,2845	813	NAN
108,501	-2,3055	818	NAN
108,601	-2,31	820	NAN
108,701	-2,3085	821	NAN
108,801	-2,31	821,5	NAN
108,901	-2,313	822	NAN
109,001	-2,313	822	NAN
109,101	-2,322	823	NAN
109,201	-2,319	823,5	NAN
109,301	-2,3205	824	NAN
109,401	-2,331	825,5	NAN
109,501	-2,355	829,5	NAN
109,601	-2,361	832	NAN
109,701	-2,367	834,5	NAN
109,801	-2,367	834,5	NAN
109,901	-2,37	835	NAN
110,001	-2,37	836	NAN
110,101	-2,3745	836	NAN
110,201	-2,394	839	NAN
110,301	-2,4045	842,5	NAN
110,401	-2,424	846	NAN
110,501	-2,4315	849	NAN
110,601	-2,4615	853,5	NAN
110,701	-2,484	859	NAN
110,801	-2,502	863,5	NAN
110,901	-2,52	868	NAN
111,001	-2,529	870,5	NAN
111,101	-2,5335	872,5	NAN
111,201	-2,5455	874,5	NAN
111,301	-2,55	876	NAN
111,401	-2,565	878,5	NAN
111,501	-2,589	882,5	NAN
111,601	-2,6025	886	NAN
111,701	-2,625	890	NAN
111,801	-2,64	894	NAN
111,901	-2,658	897,5	NAN
112,001	-2,682	902,5	NAN
112,101	-2,6895	905	NAN
112,201	-2,706	908	NAN
112,301	-2,724	910,5	NAN
112,401	-2,742	914	NAN
112,501	-2,7555	917,5	NAN
112,601	-2,769	920	NAN
112,701	-2,7855	922,5	NAN
112,801	-2,8185	928	NAN
112,901	-2,8215	930,5	NAN
113,001	-2,82	931	NAN
113,101	-2,8245	931	NAN
113,201	-2,8275	932	NAN
113,301	-2,829	932,5	NAN
113,401	-2,832	933	NAN
113,501	-2,835	933,5	NAN
113,601	-2,8395	934,5	NAN
113,701	-2,8455	935	NAN
113,801	-2,877	939	NAN
113,901	-2,916	945	NAN
114,001	-2,922	948	NAN
114,101	-2,9235	949	NAN
114,201	-2,922	949	NAN
114,301	-2,9205	949	NAN
114,401	-2,919	949	NAN
114,501	-2,922	949	NAN
114,601	-2,922	949	NAN
114,701	-2,9205	949	NAN
114,801	-2,9205	949	NAN
114,901	-2,9205	949	NAN
115,001	-2,9205	949	NAN
115,101	-2,9205	949	NAN
115,201	-2,919	949	NAN
115,301	-2,9205	949	NAN
115,401	-2,9205	949	NAN
115,501	-2,922	949	NAN
115,601	-2,922	949	NAN
115,701	-2,9205	949	NAN
115,801	-2,9205	949	NAN
115,901	-2,9205	949	NAN
116,001	-2,9205	948,5	NAN
116,101	-2,9205	949	NAN
116,201	-2,9205	949	NAN
116,301	-2,9205	949	NAN
116,401	-2,9205	949	NAN
116,501	-2,922	949	NAN
116,601	-2,9205	949	NAN
116,701	-2,919	949	NAN
116,801	-2,919	949	NAN
116,901	-2,919	949,5	NAN
117,001	-2,919	949	NAN
117,101	-2,9205	949	NAN
117,201	-2,9205	949	NAN
117,301	-2,922	948,5	NAN
117,401	-2,919	949	NAN
117,501	-2,9205	949	NAN
117,601	-2,919	949	NAN
117,701	-2,919	949	NAN
117,801	-2,919	949	NAN
117,901	-2,919	949	NAN
118,001	-2,922	949	NAN
118,101	-2,9205	949	NAN
118,201	-2,919	949	NAN
118,301	-2,9205	948,5	NAN
118,401	-2,919	949	NAN
118,501	-2,919	949	NAN
118,601	-2,9175	949	NAN
118,701	-2,919	949	NAN
118,801	-2,919	949	NAN
118,901	-2,9175	949	NAN
119,001	-2,919	948,5	NAN
119,101	-2,9205	949	NAN
119,201	-2,919	948,5	NAN
119,301	-2,919	949	NAN
119,401	-2,919	949	NAN
119,501	-2,919	949	NAN
119,601	-2,9205	949	NAN
119,701	-2,919	949	NAN
119,801	-2,9205	949	NAN
119,901	-2,9205	949	NAN
120,001	-2,9205	949	NAN
120,101	-2,919	949,5	NAN
120,201	-2,9205	948,5	NAN
120,301	-2,9205	949	NAN
120,401	-2,919	948,5	NAN
120,501	-2,919	949	NAN
120,601	-2,9205	949	NAN
120,701	-2,919	949	NAN
120,801	-2,9205	949	NAN
120,901	-2,919	949	NAN
121,001	-2,919	949	NAN
121,101	-2,9175	948,5	NAN
121,201	-2,919	949	NAN
121,301	-2,919	949	NAN
121,401	-2,9175	948,5	NAN
121,501	-2,9175	949	NAN
121,601	-2,9205	948,5	NAN
121,701	-2,9205	949	NAN
121,801	-2,9205	948,5	NAN
121,901	-2,919	949	NAN
122,001	-2,9175	949	NAN
122,101	-2,919	949	NAN
122,201	-2,919	949	NAN
122,301	-2,9205	949	NAN
122,401	-2,9175	949	NAN
122,501	-2,9175	948,5	NAN
122,601	-2,9175	949	NAN
122,701	-2,919	949	NAN
122,801	-2,9205	949	NAN
122,901	-2,9175	948,5	NAN
123,001	-2,919	949	NAN
123,101	-2,9205	948,5	NAN
